ID,Titre,Année,Genres,Note,Votes
tt0067482,A New Leaf,1971,"Comedy,Romance",7.3,7917
tt0067483,Nicholas and Alexandra,1971,"Biography,Drama,History",7.2,5771
tt0067484,I Hate Mondays,1971,Comedy,7.5,2336
tt0067486,The Night Digger,1971,"Drama,Horror,Thriller",6.3,1310
tt0067487,The Night Evelyn Came Out of the Grave,1971,"Horror,Mystery,Thriller",5.8,3017
tt0067489,What the Peeper Saw,1972,"Crime,Drama,Horror",5.8,1821
tt0067491,Night of Dark Shadows,1971,"Drama,Horror,Mystery",5.4,1869
tt0067500,Tombs of the Blind Dead,1972,Horror,6.1,6598
tt0067503,Lake of Dracula,1971,Horror,6.2,1128
tt0067511,Cold Eyes of Fear,1971,"Crime,Horror,Thriller",5.4,1002
tt0067513,Eye in the Labyrinth,1972,"Horror,Mystery,Thriller",5.8,1127
tt0067515,Octaman,1971,"Horror,Sci-Fi",3.3,1402
tt0067517,Officers,1971,"Drama,Romance,War",7.5,2198
tt0067524,The Olsen Gang in Jutland,1971,"Comedy,Crime,Family",7.2,2589
tt0067525,The Omega Man,1971,"Action,Drama,Sci-Fi",6.4,34699
tt0067527,On Any Sunday,1971,"Documentary,Sport",7.7,1623
tt0067528,On the Buses,1971,Comedy,6.0,2209
tt0067535,The Organization,1971,"Action,Crime,Drama",6.0,2233
tt0067541,Wake in Fright,1971,"Drama,Thriller",7.6,14711
tt0067546,Pakeezah,1972,"Drama,Musical,Romance",7.2,1864
tt0067549,The Panic in Needle Park,1971,Drama,7.1,20731
tt0067580,Pink Narcissus,1971,"Drama,Fantasy",6.6,1725
tt0067588,Play Misty for Me,1971,"Drama,Thriller",6.9,32741
tt0067589,Plaza Suite,1971,"Comedy,Drama,Romance",6.5,2913
tt0067592,Devil's Nightmare,1971,"Fantasy,Horror",6.0,2266
tt0067601,The Possession of Joel Delaney,1972,"Drama,Horror,Thriller",5.7,1331
tt0067602,Oasis of Fear,1971,"Crime,Horror,Mystery",6.1,1121
tt0067610,Pretty Maids All in a Row,1971,"Comedy,Crime,Mystery",6.1,2763
tt0067625,Trial on the Road,1986,"Drama,War",7.8,2666
tt0067630,The Death Wheelers,1973,"Adventure,Horror",5.8,3258
tt0067633,Punishment Park,1971,"Drama,Thriller",7.7,7817
tt0067637,The Legend of Frenchie King,1971,"Action,Comedy,Western",5.2,1362
tt0067641,Four Nights of a Dreamer,1971,"Drama,Romance",7.3,3289
tt0067647,The Canterbury Tales,1972,"Comedy,Drama,History",6.3,8425
tt0067649,Downpour,1972,"Comedy,Drama,Romance",7.3,1044
tt0067650,Raid on Rommel,1971,"Drama,War",5.4,2477
tt0067656,A Bay of Blood,1971,"Horror,Mystery,Thriller",6.5,13323
tt0067658,Von Richthofen and Brown,1971,"Action,Biography,Drama",6.0,1433
tt0067671,The Return of Count Yorga,1971,Horror,5.6,1554
tt0067672,Return of Sabata,1971,"Drama,Western",5.6,2292
tt0067681,The Road to Salina,1970,Drama,6.7,1044
tt0067690,Daughters of Darkness,1971,Horror,6.5,7334
tt0067696,Seven Blood-Stained Orchids,1972,"Crime,Horror,Mystery",6.3,2824
tt0067698,Sacco & Vanzetti,1971,"Biography,Crime,Drama",7.8,3868
tt0067699,A Safe Place,1971,Drama,5.0,1384
tt0067713,Scars of Dracula,1970,Horror,6.1,6637
tt0067716,Schlock,1973,"Comedy,Horror,Sci-Fi",5.5,2056
tt0067727,See No Evil,1971,"Drama,Mystery,Thriller",6.6,4300
tt0067729,Company Limited,1971,Drama,7.8,1430
tt0067732,The Cannibal Man,1972,"Crime,Drama,Horror",6.3,1881
tt0067741,Shaft,1971,"Action,Crime,Thriller",6.6,21581
tt0067750,Shoot Out,1971,"Drama,Western",6.2,2364
tt0067755,Silence,1971,"Drama,History",7.1,1211
tt0067756,Silent Running,1972,"Drama,Sci-Fi",6.6,32102
tt0067763,Skin Game,1971,"Comedy,Western",7.0,1975
tt0067770,Red Sun,1971,"Action,Drama,Western",6.8,11333
tt0067773,Someone Behind the Door,1971,"Crime,Drama",5.8,1778
tt0067774,Sometimes a Great Notion,1971,"Action,Adventure,Drama",6.9,4642
tt0067778,Murmur of the Heart,1971,"Comedy,Drama",7.5,11098
tt0067789,Grandads-Robbers,1972,"Comedy,Crime,Drama",7.4,2254
tt0067800,Straw Dogs,1971,"Crime,Drama,Thriller",7.4,65626
tt0067803,Summer of '42,1971,"Drama,Romance",7.2,9380
tt0067805,Sunday Bloody Sunday,1971,Drama,7.0,7292
tt0067809,Support Your Local Gunfighter,1971,"Comedy,Romance,Western",6.8,6513
tt0067810,Sweet Sweetback's Baadasssss Song,1971,"Action,Crime,Drama",5.5,5985
tt0067814,Love,1971,Drama,7.9,2258
tt0067815,Sinbad,1971,"Drama,Romance",7.5,1782
tt0067820,Taking Off,1971,"Comedy,Drama,Music",7.4,4944
tt0067824,The Big Boss,1971,"Action,Crime,Drama",6.9,30157
tt0067848,They Might Be Giants,1971,"Comedy,Mystery,Romance",6.7,3423
tt0067866,El Topo,1970,"Drama,Western",7.2,32018
tt0067881,The Trojan Women,1971,Drama,6.9,1751
tt0067885,The Third Part of the Night,1971,"Drama,Horror,War",7.3,2862
tt0067893,Two-Lane Blacktop,1971,Drama,7.2,13737
tt0067900,A Cop,1972,"Crime,Thriller",7.0,11308
tt0067916,Up Pompeii,1971,"Comedy,History",6.0,1238
tt0067919,The Emigrants,1971,"Drama,History",8.0,7670
tt0067921,Valdez Is Coming,1971,"Drama,Western",6.7,4697
tt0067924,Vampire Circus,1972,Horror,6.3,5096
tt0067927,Vanishing Point,1971,"Action,Crime,Thriller",7.2,31147
tt0067929,The Velvet Vampire,1971,Horror,5.3,1840
tt0067943,The Widow Couderc,1971,"Action,Drama,Romance",6.9,2243
tt0067950,Requiem for a Vampire,1972,Horror,5.3,2262
tt0067952,Villain,1971,"Crime,Drama,Thriller",6.5,2140
tt0067958,WR: Mysteries of the Organism,1971,"Comedy,Drama,Fantasy",6.7,5547
tt0067959,Walkabout,1971,"Adventure,Drama",7.6,27994
tt0067961,Wanda,1970,"Crime,Drama",7.1,6007
tt0067962,Beware of a Holy Whore,1971,"Comedy,Drama",6.6,2642
tt0067963,Business Is Business,1971,Comedy,5.9,1356
tt0067972,Werewolves on Wheels,1971,Horror,4.3,1613
tt0067975,What's the Matter with Helen?,1971,"Crime,Horror,Musical",6.3,2370
tt0067976,When Eight Bells Toll,1971,"Action,Adventure,Crime",6.0,2777
tt0067979,Whity,1971,"Drama,Western",6.4,1217
tt0067980,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,1971,"Comedy,Drama",5.4,1103
tt0067983,Whoever Slew Auntie Roo?,1972,"Horror,Thriller",6.1,2620
tt0067989,Wild Rovers,1971,"Drama,Western",6.5,2138
tt0067991,Willard,1971,Horror,6.2,5843
tt0067992,Willy Wonka & the Chocolate Factory,1971,"Adventure,Comedy,Family",7.8,232773
tt0067995,Women in Cages,1971,"Action,Crime,Drama",5.0,2011
tt0068000,Snake Fist Fighter,1973,"Action,Comedy,Drama",5.1,2204
tt0068014,Zeppelin,1971,"Adventure,Drama,War",6.1,1632
tt0068022,Something Big,1971,"Comedy,Western",5.7,1107
tt0068025,The Apple War,1971,"Comedy,Fantasy",6.6,2236
tt0068152,$,1971,"Comedy,Crime,Drama",6.3,2957
tt0068154,Trinity Is Still My Name,1971,"Comedy,Western",7.2,17859
tt0068156,1776,1972,"Drama,Family,History",7.6,10650
tt0068161,The Dawns Here Are Quiet,1972,"Drama,History,War",8.1,4914
tt0068168,Across 110th Street,1972,"Action,Crime,Drama",7.0,7356
tt0068182,"Aguirre, the Wrath of God",1972,"Action,Adventure,Biography",7.8,63880
tt0068189,"Alfredo, Alfredo",1972,"Comedy,Romance",6.4,1211
tt0068190,Alice's Adventures in Wonderland,1972,"Adventure,Family,Fantasy",5.7,1884
tt0068200,The Amazing Mr. Blunden,1972,"Family,Fantasy,Mystery",6.8,1745
tt0068205,Love in the Afternoon,1972,"Comedy,Drama,Romance",7.6,9652
tt0068206,Amuck!,1972,"Crime,Horror,Mystery",6.2,1447
tt0068207,Anna and the Wolves,1973,Drama,7.3,2027
tt0068226,The Assassination of Trotsky,1972,"Biography,Drama,History",5.7,2026
tt0068230,Asylum,1972,Horror,6.5,8490
tt0068232,Return of the Evil Dead,1973,Horror,5.8,3033
tt0068240,Avanti!,1972,"Comedy,Romance",7.2,11990
tt0068245,Bad Company,1972,"Adventure,Drama,Western",6.9,4737
tt0068246,Bad Man's River,1971,"Comedy,Romance,Western",4.6,1050
tt0068257,Bawarchi,1972,"Comedy,Drama,Family",8.1,4525
tt0068260,Behind the Green Door,1972,"Adult,Drama",5.8,2369
tt0068264,Ben,1972,"Drama,Horror,Thriller",5.3,3612
tt0068271,Beware! The Blob,1972,"Comedy,Horror,Sci-Fi",4.1,2524
tt0068273,The Big Bird Cage,1972,"Action,Crime,Drama",5.9,3132
tt0068278,The Bitter Tears of Petra von Kant,1972,"Drama,Romance",7.5,11512
tt0068282,Black Mama White Mama,1973,"Crime,Drama,Thriller",5.6,3776
tt0068284,Blacula,1972,"Fantasy,Horror,Romance",5.7,8139
tt0068285,Bless This House,1972,"Comedy,Romance",6.2,1216
tt0068286,Bless the Beasts & Children,1971,"Comedy,Drama",6.7,1611
tt0068290,Blood from the Mummy's Tomb,1971,Horror,5.6,3961
tt0068294,Bluebeard,1972,"Crime,Drama,Horror",5.6,1645
tt0068305,Bombay to Goa,1972,"Action,Adventure,Comedy",6.7,1290
tt0068306,Bone,1972,"Comedy,Drama,Thriller",6.7,1417
tt0068309,Boxcar Bertha,1972,"Crime,Drama,Romance",6.0,11325
tt0068310,The Boxer from Shantung,1972,"Action,Crime,Drama",7.0,1568
tt0068313,Brain of Blood,1971,"Horror,Sci-Fi",3.1,1028
tt0068323,Buck and the Preacher,1972,"Adventure,Drama,Western",6.6,2809
tt0068326,Butterflies Are Free,1972,"Comedy,Drama,Music",7.2,6093
tt0068327,Cabaret,1972,"Drama,Music,Musical",7.8,60847
tt0068334,The Candidate,1972,"Comedy,Drama",7.0,12242
tt0068337,The Carey Treatment,1972,"Crime,Mystery,Thriller",6.1,1711
tt0068339,Carry on Matron,1972,"Comedy,Crime",6.2,3401
tt0068341,The Valachi Papers,1972,"Crime,Drama",6.4,4615
tt0068346,The Mattei Affair,1972,"Biography,Drama,Mystery",7.6,2563
tt0068347,The Burglars,1971,"Action,Crime,Thriller",6.6,3147
tt0068348,The Castle of Purity,1973,Drama,7.5,2514
tt0068361,The Discreet Charm of the Bourgeoisie,1972,"Comedy,Drama,Fantasy",7.8,47838
tt0068364,The Cheerleaders,1973,"Comedy,Sport",5.4,1573
tt0068367,Who Saw Her Die?,1972,"Crime,Drama,Mystery",6.4,3058
tt0068369,Child's Play,1972,"Drama,Mystery,Thriller",6.2,1688
tt0068370,Children Shouldn't Play with Dead Things,1972,"Comedy,Horror",5.2,5180
tt0068371,Godzilla vs. Gigan,1972,"Action,Adventure,Family",5.6,6010
tt0068379,Ciao Manhattan,1972,"Biography,Drama,Romance",5.6,1221
tt0068384,Cisco Pike,1971,"Crime,Drama,Thriller",6.5,2116
tt0068394,Knife of Ice,1972,"Horror,Mystery,Thriller",6.0,1448
tt0068408,Conquest of the Planet of the Apes,1972,"Action,Sci-Fi",6.1,38477
tt0068414,The Corpse Grinders,1971,"Comedy,Horror",4.0,1714
tt0068415,Seven Deaths in the Cats Eyes,1973,"Horror,Mystery,Thriller",5.7,1695
tt0068416,What Have You Done to Solange?,1972,"Horror,Mystery,Thriller",6.9,6118
tt0068421,The Cowboys,1972,"Adventure,Drama,Western",7.4,16332
tt0068424,The Creeping Flesh,1973,"Horror,Sci-Fi",6.1,4632
tt0068428,The Cross and the Switchblade,1970,"Biography,Crime,Drama",6.0,1248
tt0068431,Cu mâinile curate,1972,"Action,Crime,Thriller",7.7,1234
tt0068435,The Culpepper Cattle Co.,1972,"Drama,Western",6.9,1911
tt0068441,Cesar & Rosalie,1972,"Drama,Romance",7.3,3950
tt0068444,The Red Queen Kills Seven Times,1972,"Crime,Horror,Mystery",6.5,3372
tt0068448,Daughters of Satan,1972,Horror,4.5,1333
tt0068457,Dead of Night,1974,"Drama,Horror,Thriller",6.6,6364
tt0068458,Death Line,1972,"Horror,Mystery",5.9,5596
tt0068468,Deep Throat,1972,"Adult,Comedy",5.0,7107
tt0068471,Delirium,1972,"Horror,Mystery,Thriller",5.4,1302
tt0068473,Deliverance,1972,"Adventure,Drama,Thriller",7.7,122324
tt0068491,The Doberman Gang,1972,"Action,Comedy,Crime",5.9,1218
tt0068498,Doomwatch,1972,"Horror,Mystery,Sci-Fi",5.5,1231
tt0068502,Dr Jekyll & Sister Hyde,1971,"Horror,Sci-Fi",6.6,4045
tt0068503,Dr. Phibes Rises Again,1972,"Comedy,Horror",6.3,7423
tt0068504,Dr. Tarr's Torture Dungeon,1973,Horror,5.1,1351
tt0068505,Dracula A.D. 1972,1972,Horror,5.9,7707
tt0068509,"Drive, He Said",1971,"Comedy,Drama,Sport",5.7,1793
tt0068519,Gentlemen of Fortune,1971,"Comedy,Crime,Drama",8.3,13241
tt0068521,Ten Days Wonder,1971,"Drama,Mystery",6.1,1010
tt0068524,Man of the East,1972,"Action,Comedy,Western",6.5,3319
tt0068528,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972,Drama,7.4,2724
tt0068537,Elvis on Tour,1972,"Documentary,Music",7.5,1919
tt0068539,It Can Be Done Amigo,1972,"Comedy,Drama,Western",5.7,1746
tt0068555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,6.7,42449
tt0068569,Family Life,1971,Drama,7.5,2134
tt0068575,Fat City,1972,"Drama,Sport",7.2,10705
tt0068576,Fear Is the Key,1972,"Action,Crime,Drama",6.3,2377
tt0068577,Fear in the Night,1972,"Horror,Mystery,Thriller",5.9,2546
tt0068595,Flesh Gordon,1974,"Comedy,Sci-Fi",4.8,4859
tt0068596,The Flesh and Blood Show,1972,Horror,5.4,1196
tt0068611,Frenzy,1972,Thriller,7.4,50470
tt0068612,Fritz the Cat,1972,"Animation,Comedy,Drama",6.2,14783
tt0068615,Frogs,1972,"Horror,Mystery,Sci-Fi",4.4,8030
tt0068617,Fuzz,1972,"Action,Comedy,Crime",5.4,2312
tt0068619,Ganja & Hess,1973,"Drama,Fantasy,Horror",6.2,2734
tt0068625,The Dead Are Alive,1972,"Crime,Horror,Mystery",5.4,1099
tt0068629,Street Mobster,1972,"Action,Crime",7.1,1282
tt0068637,Get to Know Your Rabbit,1972,Comedy,5.2,1054
tt0068638,The Getaway,1972,"Action,Crime,Thriller",7.3,36510
tt0068646,The Godfather,1972,"Crime,Drama",9.2,2069554
tt0068649,The Gore Gore Girls,1972,"Comedy,Crime,Horror",5.2,2884
tt0068650,Hanzo the Razor: Sword of Justice,1972,Action,6.6,1943
tt0068654,Count Dracula's Great Love,1973,Horror,5.2,1263
tt0068655,The Tall Blond Man with One Black Shoe,1972,"Comedy,Mystery",7.2,9501
tt0068657,The Grand Duel,1972,"Action,Drama,Mystery",6.4,3577
tt0068658,Grave of the Vampire,1972,Horror,5.0,1649
tt0068659,Greaser's Palace,1972,"Comedy,Western",5.8,1237
tt0068661,The Great Northfield Minnesota Raid,1972,"Drama,Western",6.1,2472
tt0068669,Gumshoe,1971,"Comedy,Crime,Drama",6.4,1839
tt0068672,The Bathhouse of Malatily,1973,Drama,4.7,1817
tt0068675,Hannie Caulder,1971,"Crime,Drama,Western",6.3,4366
tt0068676,Lady Kung Fu,1972,"Action,Drama",6.8,1070
tt0068687,The Heartbreak Kid,1972,"Comedy,Drama,Romance",7.0,5948
tt0068688,Heat,1972,"Comedy,Drama,Romance",6.1,1919
tt0068698,Hickey & Boggs,1972,"Crime,Drama,Thriller",6.3,1438
tt0068699,High Plains Drifter,1973,"Drama,Mystery,Western",7.4,66186
tt0068704,Hit Man,1972,"Crime,Drama",5.7,1149
tt0068713,Horror Express,1972,"Adventure,Horror,Sci-Fi",6.5,13286
tt0068716,Tower of Evil,1972,"Horror,Mystery,Thriller",5.6,2034
tt0068718,The Hot Rock,1972,"Action,Comedy,Crime",6.8,7088
tt0068724,The Inheritor,1973,"Action,Drama,Thriller",6.2,1439
tt0068727,"I, Monster",1971,Horror,5.7,2050
tt0068732,Images,1972,"Drama,Horror,Mystery",7.0,7994
tt0068744,Intimate Confessions of a Chinese Courtesan,1972,"Action,Drama",7.1,1075
tt0068746,Invasion of the Blood Farmers,1972,Horror,3.7,1161
tt0068762,Jeremiah Johnson,1972,"Adventure,Drama,Western",7.6,35931
tt0068767,Fist of Fury,1972,"Action,Drama,Romance",7.2,34895
tt0068768,Joe Kidd,1972,"Drama,Western",6.4,21693
tt0068786,Junior Bonner,1972,"Drama,Western",6.7,7011
tt0068795,Kansas City Bomber,1972,"Drama,Sport",5.5,1547
tt0068805,The King of Marvin Gardens,1972,Drama,6.5,6213
tt0068814,Koziyat rog,1972,Drama,8.2,2894
tt0068815,Lone Wolf and Cub: Sword of Vengeance,1972,"Action,Adventure",7.7,9107
tt0068816,Lone Wolf and Cub: Baby Cart at the River Styx,1972,"Action,Adventure,Drama",7.9,7023
tt0068817,Lone Wolf and Cub: Baby Cart to Hades,1972,"Action,Drama",7.5,5750
tt0068828,Lady Sings the Blues,1972,"Biography,Drama,Music",7.0,4979
tt0068833,The Last House on the Left,1972,"Crime,Horror,Thriller",5.8,41479
tt0068837,The Legend of Boggy Creek,1972,"Drama,Horror,Mystery",5.2,3748
tt0068850,Love and Pain and the Whole Damn Thing,1973,"Comedy,Drama,Romance",6.6,1011
tt0068853,The Life and Times of Judge Roy Bean,1972,"Comedy,Drama,Romance",6.8,9545
tt0068863,Lisa and the Devil,1973,"Horror,Mystery",6.2,5574
tt0068883,Ludwig,1973,"Biography,Drama,History",7.5,6155
tt0068897,The Magnificent Seven Ride!,1972,"Action,Drama,Western",5.6,3576
tt0068902,The Italian Connection,1972,"Action,Crime,Thriller",7.1,2994
tt0068909,Man of La Mancha,1972,"Drama,Fantasy,Musical",6.5,4900
tt0068916,The Man Who Quit Smoking,1972,Comedy,6.5,1543
tt0068918,Manson,1973,"Biography,Crime,Documentary",7.2,1140
tt0068920,Antony and Cleopatra,1972,"Drama,History",5.8,1263
tt0068924,Marjoe,1972,"Biography,Documentary",7.4,1783
tt0068931,The Mechanic,1972,"Action,Crime,Thriller",6.8,16571
tt0068935,The Way of the Dragon,1972,"Action,Adventure,Comedy",7.2,42052
tt0068939,Days of '36,1972,"Drama,History",6.9,1219
tt0068950,The Seduction of Mimi,1972,"Comedy,Drama",7.3,2825
tt0068954,The Dragon Strikes Back,1973,"Action,Drama,Western",5.7,1171
tt0068971,Death Walks at Midnight,1972,"Crime,Horror,Mystery",6.3,2161
tt0068972,Death Smiles on a Murderer,1973,"Horror,Mystery,Romance",5.7,1713
tt0068981,Mutiny on the Buses,1972,Comedy,5.7,1534
tt0068983,My Childhood,1972,"Biography,Drama",7.3,1428
tt0068990,Napoleon and Samantha,1972,"Adventure,Drama",6.0,1128
tt0068994,Necromancy,1972,Horror,4.6,1096
tt0068997,The New Centurions,1972,"Action,Crime,Drama",7.0,3473
tt0069005,Night of the Lepus,1972,"Horror,Sci-Fi,Thriller",4.1,5559
tt0069007,The Nightcomers,1971,"Drama,Horror,Thriller",5.8,2955
tt0069013,No Way Out,1973,"Action,Crime,Drama",6.7,2630
tt0069017,Night of the Devils,1972,"Horror,Mystery,Thriller",6.5,1695
tt0069019,Don't Torture a Duckling,1972,"Horror,Mystery,Thriller",7.0,11222
tt0069024,Nothing But the Night,1973,"Crime,Horror,Mystery",5.5,2161
tt0069027,We Won't Grow Old Together,1972,Drama,7.2,2225
tt0069029,The Blood Spattered Bride,1972,Horror,6.2,2472
tt0069031,"Now You See Him, Now You Don't",1972,"Comedy,Family,Sci-Fi",6.2,2348
tt0069035,The New Land,1972,"Drama,Western",8.0,5444
tt0069041,Blue Eyes of the Broken Doll,1974,"Crime,Horror,Mystery",6.0,1249
tt0069042,The Olsen Gang's Big Score,1972,"Comedy,Crime,Family",6.7,1935
tt0069048,Baron Blood,1972,Horror,5.9,4410
tt0069049,The Other Side of the Wind,2018,Drama,6.7,8188
tt0069050,The Other,1972,"Drama,Horror,Mystery",6.8,7337
tt0069067,Payday,1973,"Drama,Music",7.1,1047
tt0069073,The Case of the Bloody Iris,1972,"Crime,Horror,Mystery",6.4,3508
tt0069080,Pete 'n' Tillie,1972,"Comedy,Drama,Romance",6.2,1196
tt0069089,Pink Flamingos,1972,"Comedy,Crime",6.0,28793
tt0069090,Pink Floyd: Live at Pompeii,1972,"Documentary,Music",8.6,9820
tt0069095,All the Way Boys,1972,"Action,Adventure,Comedy",6.6,7707
tt0069097,"Play It Again, Sam",1972,"Comedy,Romance",7.6,28351
tt0069103,Pocket Money,1972,"Comedy,Drama,Western",5.4,1988
tt0069113,The Poseidon Adventure,1972,"Action,Adventure,Drama",7.1,50288
tt0069120,Indian Summer,1972,"Drama,Romance",7.1,2976
tt0069121,Prime Cut,1972,"Action,Crime,Drama",6.7,6135
tt0069124,Private Parts,1972,"Comedy,Horror,Mystery",6.4,1928
tt0069134,Pulp,1972,"Comedy,Crime,Drama",5.9,2989
tt0069141,Four Times That Night,1971,"Comedy,Romance",5.7,1030
tt0069158,Rage,1972,"Drama,Mystery,Thriller",6.3,1346
tt0069159,"A Reason to Live, a Reason to Die",1972,"Drama,Western",6.1,2307
tt0069172,Reminiscences of a Journey to Lithuania,1972,Documentary,7.6,1287
tt0069179,The Revengers,1972,"Drama,Western",6.1,1467
tt0069186,The Slasher ... Is the Sex Maniac!,1972,"Crime,Drama,Horror",6.0,1175
tt0069191,Roma,1972,"Comedy,Drama",7.3,14098
tt0069197,The Call of the Wild,1972,"Adventure,Family,Western",5.9,2040
tt0069198,The Ruling Class,1972,"Comedy,Drama,Musical",7.2,6939
tt0069225,Savage Messiah,1972,"Biography,Drama",6.9,1714
tt0069229,Treasure Island,1972,"Adventure,Family",5.8,1551
tt0069235,The Scopone Game,1972,"Comedy,Drama",7.6,2682
tt0069236,Score,1973,"Adult,Comedy,Drama",5.8,1361
tt0069237,Scoumoune,1972,"Crime,Drama",6.1,1290
tt0069239,Season of the Witch,1972,"Drama,Horror",5.6,4097
tt0069243,Someone Is Bleeding,1974,"Drama,Mystery,Thriller",5.7,1109
tt0069251,The Serpent,1973,"Drama,Thriller",6.2,1263
tt0069253,The Crimes of the Black Cat,1972,"Crime,Horror,Mystery",6.1,1082
tt0069257,Shaft's Big Score!,1972,"Action,Crime,Drama",6.0,3689
tt0069270,Escape to Nowhere,1973,"Drama,Thriller",6.9,1098
tt0069273,Sitting Target,1972,"Action,Crime,Drama",6.6,1587
tt0069278,Skyjacked,1972,"Action,Drama,Thriller",5.7,2450
tt0069279,Slaughter,1972,"Action,Crime,Drama",5.9,1358
tt0069280,Slaughterhouse-Five,1972,"Comedy,Drama,Sci-Fi",6.8,14143
tt0069281,Sleuth,1972,"Mystery,Thriller",7.9,50857
tt0069282,Slither,1973,"Comedy,Crime,Thriller",6.2,1757
tt0069289,Snoopy Come Home,1972,"Adventure,Animation,Comedy",7.4,5292
tt0069291,Snowball Express,1972,"Comedy,Family",6.3,2087
tt0069293,Solaris,1972,"Drama,Mystery,Sci-Fi",7.9,100247
tt0069303,Sounder,1972,"Drama,Family",7.5,4943
tt0069311,Steptoe & Son,1972,"Comedy,Romance",6.5,1872
tt0069318,Straight on Till Morning,1972,Thriller,5.7,1500
tt0069332,Super Fly,1972,"Action,Crime,Drama",6.4,8811
tt0069341,Tales from the Crypt,1972,"Drama,Horror,Mystery",6.8,13484
tt0069343,Black Belly of the Tarantula,1971,"Horror,Mystery,Thriller",6.3,3762
tt0069358,Ecstasy of the Angels,1972,"Action,Drama,Mystery",6.3,1098
tt0069369,Themroc,1973,Comedy,7.0,1694
tt0069371,They Only Kill Their Masters,1972,"Mystery,Romance,Thriller",6.2,1260
tt0069372,The Thing with Two Heads,1972,"Comedy,Sci-Fi",4.5,2971
tt0069383,Tintin and the Lake of Sharks,1972,"Adventure,Animation,Crime",6.2,3087
tt0069390,They're Coming to Get You!,1972,"Horror,Thriller",6.6,4882
tt0069393,Tomorrow,1972,Drama,7.5,1672
tt0069398,Tout va bien,1972,Drama,6.5,3957
tt0069400,Traffic,1971,Comedy,7.0,7707
tt0069404,Travels with My Aunt,1972,"Adventure,Comedy",6.3,2722
tt0069414,Trouble Man,1972,"Action,Crime,Drama",6.7,1653
tt0069421,Your Vice Is a Locked Room and Only I Have the Key,1972,"Drama,Horror,Mystery",6.6,4890
tt0069427,Twins of Evil,1971,Horror,6.6,6827
tt0069436,Ulzana's Raid,1972,"Adventure,Drama,Western",7.0,6681
tt0069442,A Gorgeous Girl Like Me,1972,"Comedy,Crime,Drama",6.5,2815
tt0069449,Up the Sandbox,1972,"Comedy,Drama",5.7,1706
tt0069451,The Valley (Obscured by Clouds),1972,Drama,6.4,1478
tt0069452,Walter Defends Sarajevo,1972,"Action,War",8.1,3054
tt0069460,The Annuity,1972,Comedy,6.9,1303
tt0069464,Virgin Witch,1971,Horror,4.9,1626
tt0069466,The Visitors,1972,"Crime,Drama",6.3,1619
tt0069467,Cries & Whispers,1972,Drama,7.9,37794
tt0069492,Wesele,1973,Drama,7.0,1392
tt0069495,"What's Up, Doc?",1972,"Comedy,Romance",7.7,27934
tt0069515,The Wrath of God,1972,"Adventure,Drama,Western",6.0,1349
tt0069516,"X, Y & Zee",1972,Drama,5.8,1461
tt0069518,Triple Irons,1971,"Action,Drama",7.2,1770
tt0069528,Young Winston,1972,"Biography,Drama,War",6.7,3092
tt0069530,Dead Planet,1972,"Sci-Fi,Thriller",5.6,1626
tt0069671,Abhimaan,1973,"Drama,Musical",7.8,3091
tt0069687,Alice in the Cities,1974,Drama,7.9,13856
tt0069690,Allonsanfan,1974,"Drama,History",7.1,1337
tt0069697,"Watch Out, We're Mad",1974,"Action,Comedy",7.3,14352
tt0069704,American Graffiti,1973,"Comedy,Drama",7.4,100670
