ID,Titre,Année,Genres,Note,Votes,Titre Français,Nom du/des Réalisateur(s)
tt0066407,Quiet Days in Clichy,1970,"Comedy,Drama",5.1,1162,Jours tranquilles à Clichy,['Jens Jørgen Thorsen']
tt0066412,The Strange Vice of Mrs. Wardh,1971,"Crime,Horror,Mystery",6.9,5694,L'étrange vice de Madame Wardh,['Sergio Martino']
tt0066413,The Spider's Stratagem,1970,"Drama,Mystery",6.9,3229,La stratégie de l'araignée,['Bernardo Bertolucci']
tt0066415,The Strawberry Statement,1970,"Drama,Romance",6.6,1855,Des fraises et du sang,['Stuart Hagmann']
tt0066423,Perched on a Tree,1971,Comedy,6.3,3589,Sur un arbre perché,['Serge Korber']
tt0066434,THX 1138,1971,"Drama,Sci-Fi,Thriller",6.6,55539,THX 1138,['George Lucas']
tt0066445,"Tell Me That You Love Me, Junie Moon",1970,"Comedy,Drama,Romance",6.1,1052,"Dis-moi que tu m'aimes, Junie Moon",['Otto Preminger']
tt0066448,There Was a Crooked Man...,1970,"Comedy,Western",6.8,5370,Le reptile,['Joseph L. Mankiewicz']
tt0066449,There's a Girl in My Soup,1970,"Comedy,Romance",5.7,2855,Une fille dans ma soupe,['Roy Boulting']
tt0066450,They Call Me Mister Tibbs!,1970,"Crime,Drama,Mystery",6.0,4486,Appelez-moi Monsieur Tibbs !,['Gordon Douglas']
tt0066461,One Song a Day Takes Mischief Away,1970,"Comedy,Drama,Musical",8.5,2685,,['Kresimir Golik']
tt0066471,Too Late the Hero,1970,"Action,Drama,War",6.6,4091,Trop tard pour les héros,['Robert Aldrich']
tt0066473,Tora! Tora! Tora!,1970,"Action,Drama,History",7.5,37994,Tora ! Tora ! Tora !,"['Richard Fleischer', 'Kinji Fukasaku', 'Toshio Masuda', 'Akira Kurosawa']"
tt0066476,The Touch of Satan,1971,Horror,2.3,3172,,['Don Henderson']
tt0066482,Trash,1970,Drama,6.1,2926,Trash,['Paul Morrissey']
tt0066491,Tristana,1970,Drama,7.4,13091,Tristana,['Luis Buñuel']
tt0066492,Trog,1970,"Horror,Sci-Fi",4.0,3288,L'abominable homme des cavernes,['Freddie Francis']
tt0066495,The Twelve Chairs,1970,"Comedy,Drama",6.4,7268,Le mystère des douze chaises,['Mel Brooks']
tt0066495,The Twelve Chairs,1970,"Comedy,Drama",6.4,7268,Sois riche et tais-toi,['Mel Brooks']
tt0066498,The Ear,1970,"Drama,Thriller",7.7,3425,L'Oreille,['Karel Kachyna']
tt0066500,Hope,1970,Drama,8.0,4434,Umut,['Yilmaz Güney']
tt0066500,Hope,1970,Drama,8.0,4434,Espoir,['Yilmaz Güney']
tt0066511,Many Wars Ago,1970,"Drama,War",7.6,1999,Les hommes contre,['Francesco Rosi']
tt0066516,Valerie and Her Week of Wonders,1970,"Adventure,Drama,Fantasy",7.0,11760,Valérie au pays des merveilles,['Jaromil Jires']
tt0066516,Valerie and Her Week of Wonders,1970,"Adventure,Drama,Fantasy",7.0,11760,Valérie ou la semaine des merveilles,['Jaromil Jires']
tt0066518,The Vampire Lovers,1970,Horror,6.4,8050,Les Passions des vampires,['Roy Ward Baker']
tt0066518,The Vampire Lovers,1970,Horror,6.4,8050,The Vampire Lovers,['Roy Ward Baker']
tt0066530,Long Live Death,1971,"Drama,War",6.5,1557,Viva la muerte,['Fernando Arrabal']
tt0066540,WUSA,1970,"Drama,Romance",5.5,1424,WUSA,['Stuart Rosenberg']
tt0066546,Why Does Herr R. Run Amok?,1970,Drama,7.2,2970,Pourquoi monsieur R. est-il atteint de folie meurtrière?,"['Michael Fengler', 'Rainer Werner Fassbinder']"
tt0066549,Waterloo,1970,"Action,Biography,Drama",7.3,13150,Waterloo,['Sergey Bondarchuk']
tt0066550,Watermelon Man,1970,"Comedy,Drama,Fantasy",6.7,3033,Watermelon Man,['Melvin Van Peebles']
tt0066561,When Dinosaurs Ruled the Earth,1970,"Adventure,Fantasy,Romance",5.1,2962,Quand les dinosaures dominaient le monde,['Val Guest']
tt0066563,Where's Poppa?,1970,Comedy,6.4,2385,,['Carl Reiner']
tt0066564,Which Way to the Front?,1970,"Comedy,War",4.6,1487,"Ya, ya, mon général!",['Jerry Lewis']
tt0066565,White Sun of the Desert,1970,"Action,Adventure,Comedy",7.7,8062,Le soleil blanc,['Vladimir Motyl']
tt0066565,White Sun of the Desert,1970,"Action,Adventure,Comedy",7.7,8062,Le soleil blanc du désert,['Vladimir Motyl']
tt0066578,The Wizard of Gore,1970,Horror,5.2,4117,The Wizard of Gore,['Herschell Gordon Lewis']
tt0066580,Woodstock,1970,"Documentary,History,Music",8.1,18763,Woodstock,['Michael Wadleigh']
tt0066585,Wuthering Heights,1970,"Adventure,Drama,Romance",6.4,2171,Les Hauts de Hurlevent,['Robert Fuest']
tt0066593,You Can't Win 'Em All,1970,"Action,Adventure,Comedy",5.7,1747,Les baroudeurs,['Peter Collinson']
tt0066600,The Vampire Doll,1970,Horror,6.6,1419,,['Michio Yamamoto']
tt0066601,Zabriskie Point,1970,Drama,6.9,17441,Zabriskie Point,['Michelangelo Antonioni']
tt0066602,Zatoichi and the One-Armed Swordsman,1971,"Action,Adventure,Drama",7.1,1776,La légende de Zatôichi: Zatôichi contre le sabreur manchot,['Kimiyoshi Yasuda']
tt0066602,Zatoichi and the One-Armed Swordsman,1971,"Action,Adventure,Drama",7.1,1776,La fureur du manchot,['Kimiyoshi Yasuda']
tt0066603,Zatoichi Meets Yojimbo,1970,"Action,Adventure,Drama",7.0,2907,La légende de Zatoïchi: Zatoïchi contre yojimbo,['Kihachi Okamoto']
tt0066612,Compañeros,1970,"Action,Comedy,Western",7.2,5135,Les compagnons de la gloire,['Sergio Corbucci']
tt0066612,Compañeros,1970,"Action,Comedy,Western",7.2,5135,Compañeros,['Sergio Corbucci']
tt0066639,The Ceremony,1971,"Comedy,Drama",7.2,1317,La cérémonie,['Nagisa Ôshima']
tt0066728,The Million Dollar Duck,1971,"Comedy,Family,Sci-Fi",5.8,2749,La cane aux oeufs d'or,['Vincent McEveety']
tt0066730,10 Rillington Place,1971,"Biography,Crime,Drama",7.5,10138,L'étrangleur de Rillington Place,['Richard Fleischer']
tt0066730,10 Rillington Place,1971,"Biography,Crime,Drama",7.5,10138,L'étrangleur de la place Rillington,['Richard Fleischer']
tt0066732,200 Motels,1971,"Comedy,Fantasy,Music",5.6,2417,Deux cents motels,"['Tony Palmer', 'Frank Zappa']"
tt0066735,Four Flies on Grey Velvet,1971,"Crime,Mystery,Thriller",6.5,10261,4 Mouches de velours gris,['Dario Argento']
tt0066735,Four Flies on Grey Velvet,1971,"Crime,Mystery,Thriller",6.5,10261,Alpha Beta Gamma,['Dario Argento']
tt0066735,Four Flies on Grey Velvet,1971,"Crime,Mystery,Thriller",6.5,10261,Quatre Mouches de velours gris,['Dario Argento']
tt0066740,The Abominable Dr. Phibes,1971,"Comedy,Horror",7.0,17168,L'Abominable Docteur Phibes,['Robert Fuest']
tt0066740,The Abominable Dr. Phibes,1971,"Comedy,Horror",7.0,17168,L'Abominable Dr. Phibes,['Robert Fuest']
tt0066745,"Adiós, Sabata",1970,"Action,Drama,War",5.9,2389,Adios Sabata,['Gianfranco Parolini']
tt0066758,Amar Prem,1972,"Drama,Musical,Romance",8.1,2028,,['Shakti Samanta']
tt0066763,Anand,1971,"Drama,Musical",8.1,35935,,['Hrishikesh Mukherjee']
tt0066765,Monty Python's and Now for Something Completely Different,1971,Comedy,7.5,31820,La première folie des Monty Python,['Ian MacNaughton']
tt0066765,Monty Python's and Now for Something Completely Different,1971,Comedy,7.5,31820,Pataquesse,['Ian MacNaughton']
tt0066767,The Anderson Tapes,1971,"Action,Crime,Thriller",6.4,9096,Le dossier Anderson,['Sidney Lumet']
tt0066767,The Anderson Tapes,1971,"Action,Crime,Thriller",6.4,9096,Le Gang Anderson,['Sidney Lumet']
tt0066769,The Andromeda Strain,1971,"Mystery,Sci-Fi,Thriller",7.2,41352,Le mystère Andromède,['Robert Wise']
tt0066773,The Goalie's Anxiety at the Penalty Kick,1972,"Drama,Sport",6.5,2356,L'Angoisse du gardien de but au moment du penalty,['Wim Wenders']
tt0066798,Money Money Money,1972,"Adventure,Comedy,Crime",6.9,2686,"L'aventure, c'est l'aventure",['Claude Lelouch']
tt0066806,Sympathy for the Underdog,1971,"Crime,Drama",7.3,1125,Guerre des gangs à Okinawa,['Kinji Fukasaku']
tt0066808,Bananas,1971,Comedy,6.9,38498,Bananas,['Woody Allen']
tt0066811,The Barefoot Executive,1971,"Comedy,Family",5.9,2103,Un singulier directeur,['Robert Butler']
tt0066815,The Beast in the Cellar,1971,"Horror,Thriller",4.9,1171,Le monstre des oubliettes,['James Kelley']
tt0066817,Bedknobs and Broomsticks,1971,"Adventure,Animation,Comedy",7.1,41462,L'Apprentie sorcière,"['Robert Stevenson', 'Ward Kimball']"
tt0066819,The Beguiled,1971,"Drama,Thriller,War",7.2,19692,Les proies,['Don Siegel']
tt0066824,A Girl in Australia,1971,Comedy,6.9,1276,,['Luigi Zampa']
tt0066826,The Touch,1971,Drama,6.3,2289,Le Lien,['Ingmar Bergman']
tt0066827,Asylum Erotica,1971,"Horror,Mystery,Thriller",5.1,1923,La clinique des ténèbres,['Fernando Di Leo']
tt0066827,Asylum Erotica,1971,"Horror,Mystery,Thriller",5.1,1923,La clinique sanglante,['Fernando Di Leo']
tt0066827,Asylum Erotica,1971,"Horror,Mystery,Thriller",5.1,1923,Les insatisfaites poupées érotiques du docteur Hitchcock,['Fernando Di Leo']
tt0066830,The Big Doll House,1971,"Action,Drama,Thriller",5.8,3215,The Big Doll House,['Jack Hill']
tt0066831,Big Jake,1971,"Drama,Western",7.1,14824,Big Jake,"['George Sherman', 'John Wayne']"
tt0066832,Billy Jack,1971,"Action,Drama",6.2,6735,Billy Jack,['Tom Laughlin']
tt0066834,Black Beauty,1971,"Drama,Family,Western",5.4,1195,,['James Hill']
tt0066841,Blanche,1971,"Drama,History",6.5,1044,Blanche,['Walerian Borowczyk']
tt0066842,Bleak Moments,1971,"Comedy,Drama",6.9,1731,,['Mike Leigh']
tt0066844,Blindman,1971,Western,6.2,1370,"Blindman, le justicier aveugle",['Ferdinando Baldi']
tt0066848,Blood and Lace,1971,"Drama,Horror,Thriller",5.4,1267,,['Philip Gilbert']
tt0066849,The Blood on Satan's Claw,1971,Horror,6.4,8021,La Nuit des maléfices,['Piers Haggard']
tt0066849,The Blood on Satan's Claw,1971,Horror,6.4,8021,La Nuit du maléfice,['Piers Haggard']
tt0066856,Born to Win,1971,"Comedy,Crime,Drama",5.8,2211,Né pour vaincre,['Ivan Passer']
tt0066858,The Boy Friend,1971,"Comedy,Musical,Romance",6.8,3683,The Boy Friend,['Ken Russell']
tt0066863,The Brotherhood of Satan,1971,Horror,5.5,1989,,['Bernard McEveety']
tt0066870,Bunny O'Hare,1971,Comedy,5.6,1203,,['Gerd Oswald']
tt0066886,Captain Apache,1971,"Action,Crime,Drama",4.7,1062,Captain Apache,['Alexander Singer']
tt0066892,Carnal Knowledge,1971,"Comedy,Drama",6.9,15353,Ce plaisir qu'on dit charnel,['Mike Nichols']
tt0066894,Carry on Henry VIII,1971,"Comedy,Romance",6.2,3130,,['Gerald Thomas']
tt0066895,Carry on at Your Convenience,1971,Comedy,6.2,3638,,['Gerald Thomas']
tt0066900,Catlow,1971,"Comedy,Western",5.6,1422,Catlow,['Sam Wanamaker']
tt0066906,Le Chat,1971,Drama,7.5,2504,Le chat,['Pierre Granier-Deferre']
tt0066907,Chato's Land,1972,"Drama,Western",6.6,6574,Les Collines de la terreur,['Michael Winner']
tt0066914,A Virgin Among the Living Dead,1973,Horror,4.9,2803,Christina chez les morts vivants,"['Jesús Franco', 'Pierre Quérut', 'Jean Rollin']"
tt0066914,A Virgin Among the Living Dead,1973,Horror,4.9,2803,"Christina, princesse de l'érotisme","['Jesús Franco', 'Pierre Quérut', 'Jean Rollin']"
tt0066914,A Virgin Among the Living Dead,1973,Horror,4.9,2803,Une vierge chez les morts-vivants,"['Jesús Franco', 'Pierre Quérut', 'Jean Rollin']"
tt0066919,The Working Class Goes to Heaven,1971,Drama,7.6,4243,La classe ouvrière va au paradis,['Elio Petri']
tt0066921,A Clockwork Orange,1971,"Crime,Sci-Fi",8.2,897314,Orange mécanique,['Stanley Kubrick']
tt0066924,The Case of the Scorpion's Tail,1971,"Crime,Horror,Mystery",6.7,3698,La queue du scorpion,['Sergio Martino']
tt0066927,Cold Turkey,1971,Comedy,6.6,2496,Cold Turkey,['Norman Lear']
tt0066936,How Tasty Was My Little Frenchman,1971,"Adventure,Comedy",6.7,1196,"Qu'il était bon, mon petit Français!",['Nelson Pereira dos Santos']
tt0066936,How Tasty Was My Little Frenchman,1971,"Adventure,Comedy",6.7,1196,Comme il était bon mon petit Français,['Nelson Pereira dos Santos']
tt0066939,Cut-Throats Nine,1972,"Crime,Horror,Thriller",6.7,1458,Condenados a vivir,['Joaquín Luis Romero Marchent']
tt0066940,Confessions of a Police Captain,1971,"Crime,Drama",7.2,1808,Confession d'un commissaire de police au procureur de la République,['Damiano Damiani']
tt0066950,Blackie the Pirate,1971,"Action,Adventure,Comedy",5.2,2295,Deux Loustics en bordée,['Lorenzo Gicca Palli']
tt0066950,Blackie the Pirate,1971,"Action,Adventure,Comedy",5.2,2295,Le corsaire noir,['Lorenzo Gicca Palli']
tt0066950,Blackie the Pirate,1971,"Action,Adventure,Comedy",5.2,2295,Les deux flibustiers,['Lorenzo Gicca Palli']
tt0066952,"Count Yorga, Vampire",1970,"Drama,Fantasy,Horror",5.7,3171,,['Bob Kelljan']
tt0066955,Creatures the World Forgot,1971,"Adventure,Sci-Fi",4.5,1113,Violence et sexe aux temps préhistoriques,['Don Chaffey']
tt0066963,Dad's Army,1971,"Comedy,War",6.9,3737,,['Norman Cohen']
tt0066968,Dash Akol,1971,"Drama,Romance,Thriller",7.1,1418,,['Masud Kimiai']
tt0066970,Cold Sweat,1970,"Action,Crime,Drama",5.7,3199,De la part des copains,['Terence Young']
tt0066982,Demons of the Mind,1972,"Horror,Thriller",5.3,1965,Les démons de l'esprit,['Peter Sykes']
tt0066988,Why?,1971,"Comedy,Drama",7.6,1066,Détenu en attente de jugement,['Nanni Loy']
tt0066989,Two English Girls,1971,"Drama,Romance",7.2,6041,Les deux Anglaises et le continent,['François Truffaut']
tt0066989,Two English Girls,1971,"Drama,Romance",7.2,6041,Les deux Anglaises,['François Truffaut']
tt0066993,The Devils,1971,"Biography,Drama,History",7.7,19278,Les Diables,['Ken Russell']
tt0066995,Diamonds Are Forever,1971,"Action,Adventure,Thriller",6.5,116488,Les diamants sont éternels,['Guy Hamilton']
tt0066997,Directed by John Ford,1971,"Biography,Documentary",7.7,1360,Réalisé par John Ford,['Peter Bogdanovich']
tt0066999,Dirty Harry,1971,"Action,Crime,Thriller",7.7,172165,L'Inspecteur Harry,"['Don Siegel', 'Clint Eastwood']"
tt0067003,'Doc',1971,"Drama,Western",6.2,2128,Doc Holliday,['Frank Perry']
tt0067009,One-Armed Boxer,1972,"Action,Drama,Fantasy",6.8,1541,Le boxeur manchot,['Jimmy Wang Yu']
tt0067009,One-Armed Boxer,1972,"Action,Drama,Fantasy",6.8,1541,Le roi du kung-fu,['Jimmy Wang Yu']
tt0067009,One-Armed Boxer,1972,"Action,Drama,Fantasy",6.8,1541,Le roi du kung-fu attaque,['Jimmy Wang Yu']
tt0067009,One-Armed Boxer,1972,"Action,Drama,Fantasy",6.8,1541,Un petit coup dans les baguettes,['Jimmy Wang Yu']
tt0067017,Dracula vs. Frankenstein,1971,"Horror,Sci-Fi",3.5,2296,Dracula contre Frankenstein,"['Al Adamson', 'Samuel M. Sherman']"
tt0067017,Dracula vs. Frankenstein,1971,"Horror,Sci-Fi",3.5,2296,Dracula à la recherche de Frankenstein,"['Al Adamson', 'Samuel M. Sherman']"
tt0067040,Eden and After,1970,"Drama,Horror,Mystery",6.4,1428,L'Eden et après,['Alain Robbe-Grillet']
tt0067047,Emil of Lonneberga,1971,"Comedy,Drama,Family",7.3,4574,,['Olle Hellbom']
tt0067052,Endless Night,1972,"Crime,Drama,Mystery",6.0,2522,La nuit qui ne finit pas,['Sidney Gilliat']
tt0067052,Endless Night,1972,"Crime,Drama,Mystery",6.0,2522,Nuit sans fin,['Sidney Gilliat']
tt0067055,Equinox,1970,"Action,Adventure,Fantasy",5.2,3657,,"['Jack Woods', 'Dennis Muren', 'Mark Thomas McGee']"
tt0067065,Escape from the Planet of the Apes,1971,"Action,Sci-Fi",6.3,42260,Les Évadés de la planète des singes,['Don Taylor']
tt0067069,Evel Knievel,1971,"Action,Biography,Drama",5.2,1071,Evel Knievel,['Marvin J. Chomsky']
tt0067084,The Bloodstained Butterfly,1971,"Mystery,Thriller",6.3,2129,Un papillon aux ailes ensanglantées,['Duccio Tessari']
tt0067085,Fata Morgana,1971,"Documentary,Drama",6.7,4159,Fata Morgana,['Werner Herzog']
tt0067093,Fiddler on the Roof,1971,"Drama,Family,Musical",8.0,48804,Un violon sur le toit,['Norman Jewison']
tt0067108,Delusions of Grandeur,1971,"Adventure,Comedy,History",7.2,8206,La Folie des grandeurs,['Gérard Oury']
tt0067108,Delusions of Grandeur,1971,"Adventure,Comedy,History",7.2,8206,Les Grands d'Espagne,['Gérard Oury']
tt0067108,Delusions of Grandeur,1971,"Adventure,Comedy,History",7.2,8206,Les sombres héros,['Gérard Oury']
tt0067109,Fools' Parade,1971,"Comedy,Drama,Thriller",6.4,1716,Le rendez-vous des dupes,['Andrew V. McLaglen']
tt0067116,The French Connection,1971,"Action,Crime,Drama",7.7,139236,French Connection,['William Friedkin']
tt0067116,The French Connection,1971,"Action,Crime,Drama",7.7,139236,La filière,['William Friedkin']
tt0067118,Friends,1971,"Drama,Romance",6.5,1148,Deux enfants qui s'aiment,['Lewis Gilbert']
tt0067119,Fright,1971,"Horror,Thriller",5.8,2173,La Peur,['Peter Collinson']
tt0067123,Gamera vs. Zigra,1971,"Action,Adventure,Family",3.6,1958,Gamera contre Zigra,['Noriaki Yuasa']
tt0067124,The Gang That Couldn't Shoot Straight,1971,"Comedy,Crime",4.8,1628,,['James Goldstone']
tt0067128,Get Carter,1971,"Action,Crime,Thriller",7.3,37746,La loi du milieu,['Mike Hodges']
tt0067134,The Fifth Cord,1971,"Crime,Horror,Mystery",6.6,2710,Jour maléfique,['Luigi Bazzoni']
tt0067134,The Fifth Cord,1971,"Crime,Horror,Mystery",6.6,2710,Journée noire pour un bélier,['Luigi Bazzoni']
tt0067140,"Duck, You Sucker!",1971,"Drama,War,Western",7.6,38510,Il était une fois... la révolution,['Sergio Leone']
tt0067144,The Go-Between,1971,"Drama,Romance",7.2,6614,Le messager,['Joseph Losey']
tt0067148,Godzilla vs. Hedorah,1971,"Action,Animation,Family",6.1,6944,Godzilla contre Hedora,"['Yoshimitsu Banno', 'Ishirô Honda']"
tt0067162,The Grissom Gang,1971,"Crime,Drama",6.7,1511,Pas d'orchidées pour miss Blandish,['Robert Aldrich']
tt0067164,Guddi,1971,"Comedy,Drama,Family",7.2,1190,,['Hrishikesh Mukherjee']
tt0067168,A Gunfight,1971,"Drama,Romance,Western",6.3,1475,Dialogue de feu,['Lamont Johnson']
tt0067168,A Gunfight,1971,"Drama,Romance,Western",6.3,1475,Gunfight,['Lamont Johnson']
tt0067176,Hands of the Ripper,1971,Horror,6.2,3130,La Fille de Jack l'Éventreur,['Peter Sasdy']
tt0067185,Harold and Maude,1971,"Comedy,Drama,Romance",7.9,83094,Harold et Maude,['Hal Ashby']
tt0067204,The Hired Hand,1971,"Drama,Western",6.9,3878,L'Homme sans frontière,['Peter Fonda']
tt0067216,The Horsemen,1971,"Action,Adventure,Drama",6.2,1358,Les cavaliers,['John Frankenheimer']
tt0067217,The Hospital,1971,"Comedy,Drama,Mystery",7.1,7522,L'hôpital,['Arthur Hiller']
tt0067219,How to Frame a Figg,1971,Comedy,6.4,1065,,['Alan Rafkin']
tt0067224,The Hunting Party,1971,"Action,Drama,Western",6.2,3515,Les charognards,['Don Medford']
tt0067227,The Merchant of Four Seasons,1972,Drama,7.3,5384,Le marchand des quatre saisons,['Rainer Werner Fassbinder']
tt0067229,I Drink Your Blood,1971,Horror,5.9,4291,Buveurs de sang,['David E. Durston']
tt0067236,The Iguana with the Tongue of Fire,1971,"Crime,Horror,Mystery",5.4,1084,L' Iguane à la langue de feu,['Riccardo Freda']
tt0067242,In the Name of the Italian People,1971,"Comedy,Crime,Mystery",7.5,1776,Au nom du peuple italien,['Dino Risi']
tt0067245,The Incredible 2-Headed Transplant,1971,"Horror,Sci-Fi",3.5,1869,Mutation,['Anthony M. Lanza']
tt0067245,The Incredible 2-Headed Transplant,1971,"Horror,Sci-Fi",3.5,1869,"Amok, l'homme à deux têtes",['Anthony M. Lanza']
tt0067249,Inn of Evil,1971,"Crime,Drama",7.3,2087,L'Auberge du mal,['Masaki Kobayashi']
tt0067274,Jo,1971,"Comedy,Crime,Thriller",7.1,3802,Jo,['Jean Girault']
tt0067277,Johnny Got His Gun,1971,"Drama,War",7.8,18870,Johnny s'en va-t-en guerre,['Dalton Trumbo']
tt0067277,Johnny Got His Gun,1971,"Drama,War",7.8,18870,Johnny Got His Gun,['Dalton Trumbo']
tt0067302,Kidnapped,1971,"Adventure,Drama",6.2,1571,Kidnapped,['Delbert Mann']
tt0067309,Klute,1971,"Crime,Mystery,Thriller",7.1,31155,Klute,['Alan J. Pakula']
tt0067313,"Korona Rossiyskoy Imperii, ili Snova Neulovimye",1971,"Action,Adventure,History",6.6,1021,À nouveau les insaisissables,['Edmond Keosayan']
tt0067313,"Korona Rossiyskoy Imperii, ili Snova Neulovimye",1971,"Action,Adventure,History",6.6,1021,La couronne de l'empire russe,['Edmond Keosayan']
tt0067314,Kotch,1971,"Comedy,Drama",6.6,1659,Grand-père à louer,['Jack Lemmon']
tt0067321,Lady Frankenstein,1971,Horror,5.1,2585,"Lady Frankenstein, cette obsédée sexuelle","['Mel Welles', 'Aureliano Luppi']"
tt0067324,Land of Silence and Darkness,1971,Documentary,7.9,3288,Le pays du silence et de l'obscurité,['Werner Herzog']
tt0067327,The Last Movie,1971,Drama,6.1,2779,The Last Movie,['Dennis Hopper']
tt0067328,The Last Picture Show,1971,"Drama,Romance",8.0,53754,La dernière séance,['Peter Bogdanovich']
tt0067329,The Last Run,1971,"Action,Crime,Drama",6.6,2635,Les Complices de la dernière chance,"['Richard Fleischer', 'John Huston']"
tt0067333,Lawman,1971,"Adventure,Drama,Western",7.0,6301,L'homme de la loi,['Michael Winner']
tt0067334,Le Mans,1971,"Action,Adventure,Drama",6.7,12199,Le Mans,"['Lee H. Katzin', 'John Sturges']"
tt0067341,Let's Scare Jessica to Death,1971,"Drama,Horror,Mystery",6.4,9608,Let's Scare Jessica to Death,['John D. Hancock']
tt0067345,The Light at the Edge of the World,1971,"Adventure,Drama,Fantasy",6.0,1915,Le Phare du bout du monde,['Kevin Billington']
tt0067350,Little Murders,1971,"Comedy,Crime",6.9,3699,Petits meurtres sans importance,['Alan Arkin']
tt0067355,They Call Me Trinity,1970,"Comedy,Western",7.4,25831,On l'appelle Trinita,['Enzo Barboni']
tt0067361,A Lizard in a Woman's Skin,1971,"Mystery,Thriller",6.8,6002,Le venin de la peur,['Lucio Fulci']
tt0067361,A Lizard in a Woman's Skin,1971,"Mystery,Thriller",6.8,6002,Carole,['Lucio Fulci']
tt0067361,A Lizard in a Woman's Skin,1971,"Mystery,Thriller",6.8,6002,Les Salopes vont en enfer,['Lucio Fulci']
tt0067367,Lust for a Vampire,1971,Horror,5.7,3782,La soif du vampire,['Jimmy Sangster']
tt0067372,Macbeth,1971,"Drama,History",7.4,15276,Macbeth,['Roman Polanski']
tt0067375,Madame Sin,1972,"Adventure,Crime,Thriller",5.7,1193,L'Empire de Madame Sin,['David Greene']
tt0067384,Short Night of Glass Dolls,1971,"Horror,Mystery",6.6,3833,Je suis vivant!,['Aldo Lado']
tt0067385,The Troubles of Alfred,1972,"Comedy,Romance,Sport",6.2,1087,Les Malheurs d'Alfred,['Pierre Richard']
tt0067386,The Legend of Doom House,1971,"Drama,Fantasy,Horror",6.6,1713,Malpertuis,['Harry Kümel']
tt0067388,Man in the Wilderness,1971,"Adventure,Drama,Western",6.8,3561,Le convoi sauvage,['Richard C. Sarafian']
tt0067396,The Murder Mansion,1972,"Horror,Thriller",5.1,1544,Maniac mansion,['Francisco Lara Polop']
